Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curv,vel_crucero,curv_pred,control
L,0.07949638366699219,9.9,10,20,20.153280422093708,0.007297405191845033,0,276.25690440546225,73.24765655076129,0.02550063023128042,15.0,0.0,0
L,0.08324074745178223,9.9,10,20,21.5873560281418,0.018119340501414217,0,271.82254488506334,58.628600790055344,0.04393474261983374,15.0,0.0,0
L,0.07817888259887695,-4.0,10,20,21.19263107084356,0.013874860236918503,0,272.91348119248676,73.29429062310724,0.04393474261983374,15.0,0.0,0
L,0.07687950134277344,-1.7000000000000002,10,20,21.170373261066022,0.004399128436042845,0,272.8902769091237,94.86158756848019,0.04393474261983374,15.0,0.0,0
L,0.07686233520507812,-1.7000000000000002,10,20,21.108188727832548,-0.0020120418210017132,0,272.99165253535494,105.98925873575905,0.04393474261983374,15.0,0.0,0
L,0.07652664184570312,-3.0,10,20,21.331977203574397,-0.0061506541036788435,0,272.21835536572485,114.62475904375526,0.02550063023128042,15.0,0.0,0
L,0.07666730880737305,-3.0,10,20,21.43911938646025,-0.010363367160148601,0,271.7865954066549,126.67761465817661,0.02550063023128042,15.0,0.0,0
L,0.07778668403625488,-4.0,10,20,21.26154078862243,-0.010887058165050116,0,272.2212001254449,128.64296905113082,0.02550063023128042,15.0,0.0,0
L,0.07936787605285645,-2.0,10,20,20.786447913277787,-0.011856659713893882,0,273.5840600509758,135.14589168537512,0.02550063023128042,15.0,0.0,0
L,0.07962274551391602,-1.1,10,20,20.582004903549088,-0.012896268674196956,0,274.15104825183874,141.89628108816484,0.02550063023128042,15.0,0.0,0
L,0.07732129096984863,-1.9,10,20,20.433494413845597,-0.013857006719347253,0,274.5630613732425,148.60135990675178,0.02550063023128042,15.0,0.0,0
L,0.07609272003173828,-1.9,10,20,20.131223605416622,-0.013387483128933193,0,275.45988863746084,151.1306766077038,0.02550063023128042,15.0,0.0,0
L,0.07639670372009277,-2.8,10,20,20.0990598656247,-0.010126442818171414,0,275.54881200963194,145.89900474081523,0.02550063023128042,15.0,0.0,0
L,0.07604646682739258,-4.0,10,20,19.976815762220983,-0.007069878520997893,0,275.9173073992123,142.35478723042354,0.02550063023128042,15.0,0.0,0
L,0.07723784446716309,-4.0,10,20,20.16773160969018,-0.006681481006936609,0,275.33160462882324,146.01016372235765,0.02550063023128042,15.0,0.0,0
L,0.07852792739868164,-4.0,10,20,20.32397294333616,-0.002938270584624437,0,274.8374397041119,137.0037366145478,0.04393474261983374,15.0,0.0,0
L,0.08196306228637695,-4.0,10,20,20.98796378558393,0.0014170672277323121,0,272.7644906400741,127.4421650517119,0.04393474261983374,15.0,0.0,0
L,0.07645750045776367,-4.0,10,20,21.704222676305367,0.0020938799514916345,0,270.485413361856,128.02526203694777,0.04393474261983374,15.0,0.0,0
L,0.0765218734741211,-4.0,10,20,22.000264931866244,0.008544145010263644,0,269.4442225751424,107.65611225652545,0.04393474261983374,15.0,0.0,0
L,0.07616734504699707,-4.0,10,20,21.89929441289811,0.013799368391152386,0,269.6024699191538,93.33372994415349,0.04393474261983374,15.0,0.0,0
L,0.07822608947753906,-4.0,10,20,21.789032791104503,0.016657551859265617,0,269.7933057453394,83.70111183738942,0.0652533132428003,15.0,0.0,0
L,0.07909870147705078,-4.0,10,20,21.671767719803412,0.011352781068737086,0,270.01286630343503,96.48585801142445,0.0652533132428003,15.0,0.0,0
L,0.07836675643920898,-4.0,10,20,21.548533178458758,0.004199831597712952,0,270.26121640503465,110.76329042641021,0.0652533132428003,15.0,0.0,0
L,0.07765603065490723,-4.0,10,20,21.603411180485324,-0.0020901011599523188,0,269.9720678511708,123.45686910493461,0.0652533132428003,15.0,0.0,0
L,0.07664918899536133,-4.0,10,20,21.35069641580249,-0.005441188434938151,0,270.62668236036905,129.79917271783472,0.07354453549654442,15.0,0.0,0
L,0.07613682746887207,-4.0,10,20,20.8422137440289,-0.007983729617446525,0,272.08800689316877,137.0000803731015,0.07354453549654442,15.0,0.0,0
L,0.07649111747741699,-4.0,10,20,20.539932107238016,-0.008999964117136083,0,272.95355179329687,140.92390446370035,0.07354453549654442,15.0,0.0,0
L,0.07613754272460938,-4.0,10,20,20.543758111908385,-0.010340508966751092,0,272.90067337280846,147.40712219802774,0.07354453549654442,15.0,0.0,0
L,0.07794475555419922,-4.0,10,20,20.290489029202195,-0.010759606453349604,0,273.6378385245547,151.2854623595453,0.07354453549654442,15.0,0.0,0
L,0.07821893692016602,-4.0,10,20,19.686619676255503,-0.007994386190333255,0,275.4739588591698,146.12517768881224,0.07354453549654442,15.0,0.0,0
L,0.07777571678161621,-4.0,10,20,19.058095605085462,0.0005777461722932463,0,277.4327883621341,124.28688282575015,0.07354453549654442,15.0,0.0,0
L,0.07593178749084473,-4.0,10,20,19.46921969270594,0.012128135541479882,0,276.2397191967704,94.52804743451092,0.07354453549654442,15.0,0.0,0
L,0.07615828514099121,-4.0,10,20,19.9407345244288,0.01911035206366551,0,274.8296882585894,77.64036251551373,0.07354453549654442,15.0,0.0,0
L,0.07660746574401855,-4.0,10,20,20.126168703291754,0.02254838317600088,0,274.2637202573851,65.79922240788349,0.07354453549654442,15.0,0.0,0
L,0.07643651962280273,-4.0,10,20,20.58751905946626,0.017730415322942037,0,272.83476127674396,75.81117645925934,0.07420771524021735,15.0,0.0,0
L,0.07882523536682129,3.8,10,20,20.830655068616945,0.008479681755524238,0,272.0398766679995,94.56429966469072,0.07420771524021735,15.0,0.0,0
L,0.07831048965454102,3.8,10,20,20.57178316628821,-0.0014148998732057638,0,272.77171575525745,115.39165818857158,0.07420771524021735,15.0,0.0,0
L,0.07819771766662598,8.6,10,20,21.41372913843349,-0.006969102789023583,0,270.13532744679725,125.63304158464017,0.07420771524021735,15.0,0.0,0
L,0.076171875,19.3,10,20,21.28712970584553,-0.010381043554118598,0,270.4170826614987,134.44116744942752,0.07420771524021735,15.0,0.0,0
L,0.07604384422302246,25.8,10,20,20.942304236497037,-0.01383088728357512,0,271.37990263297326,146.10817821368306,0.07560218079007322,15.0,0.0,0
L,0.07611513137817383,28.700000000000003,10,20,20.63391985821866,-0.013861866016551254,0,272.2568048745169,148.22050494014735,0.07560218079007322,15.0,0.0,0
L,0.07600975036621094,29.799999999999997,10,20,20.485049774279503,-0.015313296102087934,0,272.66654661407614,157.48248324097315,0.07560218079007322,15.0,0.0,0
L,0.07781219482421875,32.0,10,20,20.183279186861004,-0.016378326331283628,0,273.5575970205364,165.02300701813797,0.07560218079007322,15.0,0.0,0
L,0.07831931114196777,31.299999999999997,10,20,20.419998531236015,-0.014123325843093788,0,272.8145449917643,162.9418122138223,0.07560218079007322,15.0,0.0,0
L,0.07949566841125488,32.1,10,20,20.98730270219036,-0.008598364232950014,0,271.03414619066643,152.5253203037574,0.07560218079007322,15.0,0.0,0
L,0.08655285835266113,31.5,10,20,21.747919565046832,-0.001141484325435785,0,268.60100816757165,137.05692089997186,0.07560218079007322,15.0,0.0,0
L,0.08297538757324219,29.9,10,20,22.642767967379044,0.005028627094021349,0,265.6971782642156,123.54666167942266,0.07560218079007322,15.0,0.0,0
L,0.08391904830932617,29.6,10,20,22.427603559721383,0.009501317601791794,0,266.13894930678447,112.27702757170478,0.07560218079007322,15.0,0.0,0
L,0.08146452903747559,28.9,10,20,21.62440137152255,0.00962674242688604,0,268.416224778682,111.6025899973891,0.07560218079007322,15.0,0.0,0
L,0.07811379432678223,27.1,10,20,21.110577064826913,0.0074482001458828825,0,269.870946310343,115.10728026101587,0.07560218079007322,15.0,0.0,0
L,0.07922220230102539,26.0,10,20,20.447909340007982,0.0019306745074782956,0,271.8234651204532,127.95945798423469,0.07560218079007322,15.0,0.0,0
L,0.0786287784576416,25.3,10,20,19.92420455714597,-0.0015780681316624552,0,273.4005391721235,134.0339872830725,0.07560218079007322,15.0,0.0,0
L,0.0816643238067627,24.6,10,20,21.010255155976925,-0.0077487355394574515,0,270.0598855714455,151.07913316376852,0.07560218079007322,15.0,0.0,0
L,0.07974553108215332,24.9,10,20,21.328647744910114,-0.017721208750917396,0,268.99875408460696,180.35296199098374,0.07560218079007322,15.0,0.0,0
L,0.08089232444763184,25.3,10,20,21.52205218860485,-0.016156187716241516,0,268.2954184140559,174.43998245999882,0.07560218079007322,15.0,0.0,0
L,0.08052992820739746,27.1,10,20,21.69357697179398,-0.004460733589764236,0,267.6444604325362,145.1125246235244,0.07560218079007322,15.0,0.0,0
L,0.08505129814147949,30.700000000000003,10,20,21.835891918140945,0.009577125436140156,0,267.06137060260994,112.18211396183624,0.07560218079007322,15.0,0.0,0
L,0.07869505882263184,30.700000000000003,10,20,21.332173197047794,0.021549799575848252,0,268.4676913177858,81.38007767655223,0.07589017410027098,15.0,0.0,0
L,0.07819938659667969,30.700000000000003,10,20,21.687304221144,0.07582526497733598,0,267.27035209040173,-86.36905480245746,0.07589017410027098,15.0,0.0,0
L,0.07797670364379883,30.700000000000003,10,20,21.852677282570276,0.07611935377057794,0,266.6297672387123,-72.24952918311243,0.07589017410027098,15.0,0.0,0
L,0.0762641429901123,30.700000000000003,10,20,21.83946307450412,0.02436597446907105,0,266.52912478797174,63.837811872067704,0.07589017410027098,15.0,0.0,0
L,0.07647943496704102,30.700000000000003,10,20,21.41978138476794,0.008313989244070032,0,267.6795857790965,64.95722016281537,0.07589017410027098,15.0,0.0,0
L,0.078277587890625,30.700000000000003,10,20,21.06123688498448,0.010009647879789077,0,268.6721482149097,44.147107995312155,0.07048633732539353,15.0,0.0,0
L,0.07904434204101562,30.700000000000003,10,20,21.077604963842152,0.015503085975195062,0,268.5378654029897,24.775627629665145,0.07048633732539353,15.0,0.0,0
L,0.07844257354736328,30.700000000000003,10,20,21.0731306998161,0.01969660448866968,0,268.4671090612216,10.398162405474988,0.07048633732539353,15.0,0.0,0
L,0.0766749382019043,30.700000000000003,10,20,21.17348706797896,0.01970352973433877,0,268.07606290831507,6.788025159043885,0.07048633732539353,15.0,0.0,0
L,0.07629132270812988,30.700000000000003,10,20,21.294013895918276,0.019228435347221177,0,267.61576039277475,1.5159429309770158,0.07048633732539353,15.0,0.0,0
L,0.07604289054870605,30.700000000000003,10,20,21.432683169157198,0.017883890250849282,0,267.0908072036348,-1.2274670779658459,0.07048633732539353,15.0,0.0,0
L,0.07619023323059082,30.700000000000003,10,20,20.914384785431327,0.01744261037745282,0,268.5760351647479,-7.03858707186063,0.07048633732539353,15.0,0.0,0
L,0.07792210578918457,30.700000000000003,10,20,21.141218170915472,0.01681369141830471,0,267.8066088852529,-11.539702822978485,0.07048633732539353,15.0,0.0,0
L,0.07914400100708008,30.700000000000003,10,20,21.50875155637596,0.014220292940048361,0,266.58460009417416,-9.935616292632833,0.04340369004430422,15.0,0.0,0
L,0.07778167724609375,30.700000000000003,10,20,21.14435912759251,0.010579665509871715,0,267.5887672082085,-5.51517274378817,0.04340369004430422,15.0,0.0,0
L,0.07730698585510254,30.700000000000003,10,20,21.28900522488349,0.006593164642942296,0,267.0551798076483,0.44987513226910414,0.04340369004430422,15.0,0.0,0
L,0.07678008079528809,30.700000000000003,10,20,21.363989476188213,0.004119303093036093,0,266.72549983154846,2.8135131171262238,0.04340369004430422,15.0,0.0,0
L,0.07786035537719727,30.700000000000003,10,20,21.292599394826812,0.0014959347625070464,0,266.83902782739113,7.624505914033055,0.04340369004430422,15.0,0.0,0
L,0.07676482200622559,30.700000000000003,10,20,21.261984770587407,0.00010316120454024964,0,266.8339956638206,9.441424889492165,0.04340369004430422,15.0,0.0,0
L,0.0792379379272461,30.700000000000003,10,20,20.8658738847238,-0.0002628739244892909,0,267.9537182602808,9.455791892429424,0.016905962151659782,15.0,0.0,0
L,0.07855534553527832,30.700000000000003,10,20,20.708279876564895,3.92948453203534e-05,0,268.3708611143183,8.329602786082939,0.016905962151659782,15.0,0.0,0
L,0.08131051063537598,30.700000000000003,10,20,20.921789073683634,0.001375215580792613,0,267.6553823826828,4.399576036040721,0.016905962151659782,15.0,0.0,0
L,0.0793159008026123,30.700000000000003,10,20,20.719795118557656,0.0010641242157133403,0,268.204273049839,5.863072709368426,0.016905962151659782,15.0,0.0,0
L,0.07965803146362305,30.700000000000003,10,20,20.299878369614415,0.0015213602709739174,0,269.44013557606667,3.8235219519587806,0.016905962151659782,15.0,0.0,0
L,0.07894444465637207,30.700000000000003,10,20,20.0293809066127,0.003505919740832856,0,270.24930850571576,-2.554996823191315,0.011260754459419734,15.0,0.0,0
L,0.07941079139709473,30.700000000000003,10,20,19.83586710981083,0.004595133934965553,0,270.8428838188256,-5.690140577557387,0.011260754459419734,15.0,0.0,0
L,0.0807638168334961,30.700000000000003,10,20,19.72985229286305,0.003819012840781943,0,271.18274642960614,-4.126311960998253,0.011260754459419734,15.0,0.0,0
L,0.08229613304138184,30.700000000000003,10,20,20.54063740371698,0.002466856782190288,0,268.70589872934096,-1.9263207690761641,0.011260754459419734,15.0,0.0,0
L,0.08224034309387207,30.700000000000003,10,20,19.302892416771105,0.00020079404047199342,0,272.47646405699663,3.1989212356892596,0.011260754459419734,15.0,0.0,0
L,0.07618331909179688,30.700000000000003,10,20,19.573183958431088,0.0001300333548230375,0,271.69810569470496,1.698344211232441,0.011260754459419734,15.0,0.0,0
L,0.0759270191192627,30.700000000000003,10,20,20.130263341317434,0.0005763294947192846,0,270.0169770388392,0.20042951858835528,0.011260754459419734,15.0,0.0,0
L,0.07617306709289551,30.700000000000003,10,20,20.465553086484622,0.0032167784267109665,0,268.9756451968455,-7.910262838393379,0.011260754459419734,15.0,0.0,0
L,0.07606863975524902,30.700000000000003,10,20,20.450661590196454,0.0029247820366723005,0,268.98603847155385,-6.01730469979148,0.004568638121451577,15.0,0.0,0
L,0.07761883735656738,30.700000000000003,10,20,20.400340320576227,0.0023373023900088784,0,269.10592833018444,-5.434918383863641,0.004568638121451577,15.0,0.0,0
L,0.07805395126342773,30.700000000000003,10,20,20.051564841520012,0.0020588014419256504,0,270.1482299277261,-5.841098811571813,0.004568638121451577,15.0,0.0,0
L,0.07767629623413086,30.700000000000003,10,20,20.478729510826327,0.0029987598619819616,0,268.8295499845082,-9.709353704296198,0.004568638121451577,15.0,0.0,0
L,0.07695293426513672,30.700000000000003,10,20,20.930407724280954,0.004395492562050096,0,267.40291773969795,-14.387897020034899,0.004568638121451577,15.0,0.0,0
L,0.07672381401062012,30.700000000000003,10,20,20.951188847223293,0.003095724740421663,0,267.26759553466763,-10.751701777630291,0.004568638121451577,15.0,0.0,0
L,0.07639503479003906,30.700000000000003,10,20,20.578465549981868,0.001646608667129887,0,268.3415735305762,-8.297865597557363,0.00364791875475361,15.0,0.0,0
L,0.07698702812194824,30.700000000000003,10,20,20.313099527470243,0.0004881683754961898,0,269.11356699598474,-6.385397255467531,0.00364791875475361,15.0,0.0,0
L,0.07938027381896973,30.700000000000003,10,20,20.09347316663736,-0.0001536826548393252,0,269.76502615292105,-5.464484370035927,0.00364791875475361,15.0,0.0,0
L,0.08667373657226562,30.700000000000003,10,20,17.72927001507789,-0.01024135911880309,0,277.05444826013934,25.203384293767975,0.00364791875475361,15.0,0.0,0
L,0.07697272300720215,30.700000000000003,10,20,18.401450887483406,-0.02083297357305103,0,275.16095032097394,54.87560579377256,0.00364791875475361,15.0,0.0,0
L,0.07669973373413086,30.700000000000003,10,20,19.25553930910008,-0.07005800374645439,0,272.6557849928915,207.75729949353948,0.00364791875475361,15.0,0.0,0
L,0.0766000747680664,30.700000000000003,10,20,21.165929624869612,-0.010644154133373225,0,266.8353037491436,7.553097721056318,0.004568638121451577,15.0,0.0,0
L,0.07739901542663574,39.3,10,20,21.966366565912974,0.022063532842409507,0,264.28179808984396,-44.36380762322482,0.004568638121451577,15.0,0.0,0
L,0.07752585411071777,39.5,10,20,22.120196710198442,0.07294264497821856,0,263.65593759614666,-185.5912911879391,0.004568638121451577,15.0,0.0,0
L,0.07894301414489746,39.4,10,20,21.280310575289285,0.06517365800314198,0,266.0745244250192,-147.9239398984479,0.004568638121451577,15.0,0.0,0
L,0.07775163650512695,38.3,10,20,20.999087023296553,-0.06241232483887966,0,266.84051442992507,221.63680572082873,0.004568638121451577,15.0,0.0,0
L,0.07682538032531738,37.0,10,20,20.9449651143838,-0.07714548565177023,0,266.93028285235664,190.82333345745377,0.004568638121451577,15.0,0.0,0
L,0.07616138458251953,36.3,10,20,20.34803196936077,-0.02432954605314301,0,268.69457569076025,40.41490889286171,0.004568638121451577,15.0,0.0,0
L,0.07613205909729004,35.6,10,20,20.49479303572535,-0.003130796353394087,0,268.2166228790297,23.991617128221655,0.003669092287929787,15.0,0.0,0
L,0.07607674598693848,36.4,10,20,19.96291326708139,-0.0031685158320872383,0,269.8150836229213,41.88835618242881,0.003669092287929787,15.0,0.0,0
L,0.07860422134399414,36.8,10,20,19.6750689948382,-0.009824057547476412,0,270.7041573883022,63.72494024003528,0.003669092287929787,15.0,0.0,0
L,0.0820467472076416,36.3,10,20,18.917736216950082,-0.020477988452326536,0,273.0649519449864,95.3043118156416,0.003669092287929787,15.0,0.0,0
L,0.09071850776672363,36.1,10,20,19.782917223023198,-0.07114988090825425,0,270.4891023523562,251.41643640344824,0.003669092287929787,15.0,0.0,0
L,0.07902789115905762,36.5,10,20,20.23386018752019,-0.020850108252057062,0,269.11779198141943,86.52913753490762,0.003669092287929787,15.0,0.0,0
L,0.07849383354187012,37.0,10,20,20.300039270185763,0.0030863633512656047,0,268.89570350089275,57.45806882344086,0.02118657429533144,15.0,0.0,0
L,0.07753109931945801,38.8,10,20,20.950671483506042,0.008344634680423797,0,266.870100255724,58.257709795466575,0.02118657429533144,15.0,0.0,0
L,0.0765678882598877,38.6,10,20,21.203418705678963,0.0040497934716691225,0,266.019715360219,72.88681667361261,0.02118657429533144,15.0,0.0,0
L,0.07671833038330078,38.4,10,20,21.0251420069386,-0.0030816378580660773,0,266.4758982732619,90.4254063082166,0.02118657429533144,15.0,0.0,0
L,0.07921624183654785,38.3,10,20,20.98438608675314,-0.008986510151717567,0,266.5201866675095,104.33370910825313,0.02118657429533144,15.0,0.0,0
L,0.08172225952148438,37.8,10,20,19.720326560802953,-0.010187324153078462,0,270.3352207907394,106.89088690660287,0.02118657429533144,15.0,0.0,0
L,0.07954072952270508,37.2,10,20,20.982966511967152,-0.010582866926653715,0,266.4691150637886,110.8866721980125,0.04164187136670776,15.0,0.0,0
L,0.07631540298461914,37.4,10,20,21.36339601232074,-0.01099987345729542,0,265.2237784466199,115.52773933373352,0.04164187136670776,15.0,0.0,0
L,0.07654118537902832,37.6,10,20,21.27437540617836,-0.009586121722133804,0,265.39329806084027,114.56595157943612,0.04164187136670776,15.0,0.0,0
L,0.07739830017089844,36.6,10,20,20.8752737611263,-0.008155697430596371,0,266.5228582947011,114.54501788627367,0.04164187136670776,15.0,0.0,0
L,0.07831954956054688,36.2,10,20,20.720848821231748,-0.007488369554128528,0,266.92967655940464,116.44719359812869,0.04164187136670776,15.0,0.0,0
L,0.08133506774902344,35.5,10,20,20.677496363845275,-0.007984912803725746,0,267.004629718911,121.2403498056559,0.04164187136670776,15.0,0.0,0
L,0.07773208618164062,35.6,10,20,20.5744261411176,-0.007448775508933706,0,267.2691890447877,121.99348575895138,0.04164187136670776,15.0,0.0,0
L,0.07656574249267578,35.8,10,20,20.428524197666263,-0.0069124188214315365,0,267.6740846017713,123.29594157621034,0.02118657429533144,15.0,0.0,0
L,0.07710790634155273,35.7,10,20,19.991151833591694,-0.0036117995594177467,0,268.98688395758177,115.79994418787858,0.02118657429533144,15.0,0.0,0
L,0.07703876495361328,34.5,10,20,20.289534656387374,-0.0031363375427512006,0,268.06943009685534,118.13431669539109,0.02118657429533144,15.0,0.0,0
L,0.0775899887084961,34.0,10,20,20.49415447903342,-0.0025729793414520567,0,267.41722918846875,117.84062978021252,0.02118657429533144,15.0,0.0,0
L,0.07722091674804688,31.799999999999997,10,20,20.59990426912966,-0.002104082352869146,0,267.0536546605568,117.70530550176795,0.02118657429533144,15.0,0.0,0
L,0.08060503005981445,30.0,10,20,20.70624899345021,-0.0013573307011077796,0,266.67769326624835,116.5126059263493,0.02118657429533144,15.0,0.0,0
L,0.07864093780517578,27.8,10,20,20.060487212039888,0.00036299614733350166,0,268.6102218393993,112.18681048024676,0.04164187136670776,15.0,0.0,0
L,0.07759785652160645,27.5,10,20,20.23240036314626,0.0008572502533174478,0,268.0764486160451,111.82933593636622,0.04164187136670776,15.0,0.0,0
L,0.07693362236022949,25.7,10,20,20.892863489288928,0.002723150310274016,0,266.02636801511295,106.08174088635913,0.04164187136670776,15.0,0.0,0
L,0.07795977592468262,24.7,10,20,20.65648972750305,0.0015667931548992626,0,266.6843095084176,110.18996140489632,0.04164187136670776,15.0,0.0,0
L,0.07601785659790039,25.2,10,20,21.574433522738733,-0.0024435198619951613,0,263.8107930609561,121.3217960171022,0.04164187136670776,15.0,0.0,0
L,0.07698845863342285,25.3,10,20,21.110261249670124,-0.007830846731318022,0,265.11783257786936,135.84268490620642,0.04164187136670776,15.0,0.0,0
L,0.07961869239807129,26.7,10,20,20.648814136889523,-0.0042950510518158045,0,266.45051618302267,123.44684885381733,0.06337370698542091,15.0,0.0,0
L,0.07792901992797852,27.2,10,20,19.867757050947525,0.00032584244005653517,0,268.8039930042607,113.19757113037362,0.06337370698542091,15.0,0.0,0
L,0.07700490951538086,27.1,10,20,19.84800015540368,0.004727539402436521,0,268.8749684251717,102.88407632716172,0.06337370698542091,15.0,0.0,0
L,0.07635021209716797,28.700000000000003,10,20,20.460114668185888,0.0006828628277657118,0,267.00349503432005,117.34700822000777,0.06337370698542091,15.0,0.0,0
L,0.0759894847869873,27.6,10,20,20.701531432554578,-0.0012040621957482391,0,266.2259357290923,119.84395542093594,0.06337370698542091,15.0,0.0,0
L,0.07617330551147461,27.5,10,20,20.577137012871013,-0.0021137703508402874,0,266.5551565541396,121.61460253880101,0.06337370698542091,15.0,0.0,0
L,0.07683253288269043,25.1,10,20,20.264129792945425,-0.0006818138715667303,0,267.4738844529146,117.1516253052648,0.06337370698542091,15.0,0.0,0
L,0.08060765266418457,19.6,10,20,19.771477358882567,-0.0010456495867024946,0,268.9702624287843,119.64765188798917,0.07075494300175791,15.0,0.0,0
L,0.07853460311889648,15.5,10,20,19.72193731432349,-0.0031282752780656844,0,269.14072010512325,126.23874834219747,0.07075494300175791,15.0,0.0,0
L,0.07741284370422363,11.3,10,20,20.204064728292238,-0.0023372206187003484,0,267.67854063230016,123.26659467755287,0.07075494300175791,15.0,0.0,0
L,0.07882905006408691,11.3,10,20,20.459531681712072,-0.004247987681245309,0,266.87591532609696,130.66250209906897,0.07075494300175791,15.0,0.0,0
L,0.08198142051696777,8.4,10,20,20.15167228772502,-0.004262352985170472,0,267.78705919845737,130.81983555356945,0.07075494300175791,15.0,0.0,0
L,0.07704806327819824,5.9,10,20,20.64788531579492,-0.005019613480850333,0,266.2485018054393,134.6539297223247,0.07075494300175791,15.0,0.0,0
L,0.07848763465881348,5.4,10,20,20.805604427369722,-0.006855797052586985,0,265.7121144847399,141.56169418838508,0.0751900901203713,15.0,0.0,0
L,0.07896113395690918,5.800000000000001,10,20,21.60604432030554,-0.007044210840208228,0,263.1839797252161,143.18100270112336,0.0751900901203713,15.0,0.0,0
L,0.07862210273742676,4.9,10,20,21.980420506666285,-0.003903171804811258,0,261.9051463415954,135.73962954706224,0.0751900901203713,15.0,0.0,0
L,0.07686543464660645,2.9000000000000004,10,20,21.54298066824972,-0.00261161177761682,0,263.0988639771288,135.44874488691292,0.0751900901203713,15.0,0.0,0
L,0.08034467697143555,2.9000000000000004,10,20,20.848401492023445,9.511087605449124e-06,0,265.11443696198893,129.25382397998806,0.0751900901203713,15.0,0.0,0
L,0.07614374160766602,1.7999999999999998,10,20,20.107372765254766,0.0032572489268517016,0,267.3293473782017,121.0405076689655,0.0751900901203713,15.0,0.0,0
L,0.07617998123168945,4.699999999999999,10,20,19.657803928265857,0.008297168444873857,0,268.7041223794907,106.70599693403673,0.07676190071669824,15.0,0.0,0
L,0.07725691795349121,4.199999999999999,10,20,20.225369197324312,0.008371403993497993,0,266.9840152427284,107.55898580184285,0.07676190071669824,15.0,0.0,0
L,0.07837033271789551,5.800000000000001,10,20,20.811704048290046,0.006439439959948861,0,265.16139717349824,110.6886962593047,0.07676190071669824,15.0,0.0,0
L,0.07716059684753418,6.199999999999999,10,20,20.86092823157486,0.00468566976872364,0,264.9472948874526,112.45389207008724,0.07676190071669824,15.0,0.0,0
L,0.07683324813842773,4.9,10,20,21.075277259847724,0.003908829380747125,0,264.2216307581105,111.89901063202865,0.07676190071669824,15.0,0.0,0
L,0.07604670524597168,4.5,10,20,20.903373647459148,0.0016112617153069978,0,264.66864300578095,117.14886707990875,0.07676190071669824,15.0,0.0,0
L,0.07603597640991211,2.9000000000000004,10,20,20.51390792299744,-0.0003440456512749364,0,265.7979646884562,120.90737925683874,0.07676190071669824,15.0,0.0,0
L,0.07639527320861816,5.6,10,20,20.760817503253868,-0.0014480544288743,0,264.99911308666395,122.93735004287566,0.07676190071669824,15.0,0.0,0
L,0.07780194282531738,5.300000000000001,10,20,20.300353881510873,-0.0012314715317956286,0,266.35713583637624,121.9012306121605,0.07676190071669824,15.0,0.0,0
L,0.07798171043395996,4.0,10,20,19.885924020553833,-0.0013553533191499158,0,267.609321259244,122.88695402551615,0.07676190071669824,15.0,0.0,0
L,0.07742047309875488,2.5999999999999996,10,20,20.067732341707394,-0.0032809602094471947,0,267.05865242584423,129.2782362705931,0.07676190071669824,15.0,0.0,0
L,0.07626199722290039,2.5999999999999996,10,20,20.383994744211,-0.004045334165556994,0,266.0805810122167,131.30431404820376,0.07676190071669824,15.0,0.0,0
L,0.0773305892944336,3.0,10,20,20.235079522437836,-0.0030354096909819823,0,266.50914783953505,128.9557803261648,0.07676190071669824,15.0,0.0,0
L,0.07702445983886719,3.0999999999999996,10,20,20.045527888923313,-0.007814866934487512,0,267.0742959790267,145.73006600567595,0.07916868423191299,15.0,0.0,0
L,0.07718324661254883,1.0999999999999996,10,20,18.043510011759825,-0.015068536005235103,0,273.23135785977445,167.3867981334168,0.07916868423191299,15.0,0.0,0
L,0.07890653610229492,1.4000000000000004,10,20,17.516317745629475,-0.014251079850534705,0,275.0089134216366,164.5517723905497,0.07916868423191299,15.0,0.0,0
L,0.07908844947814941,-0.6000000000000001,10,20,19.260861564332163,-0.008770259095120504,0,269.8337392783552,153.17504358969458,0.07916868423191299,15.0,0.0,0
L,0.07915067672729492,1.2999999999999998,10,20,21.547446149345696,-0.007604084164951217,0,262.8515041133948,156.8250784984032,0.07916868423191299,15.0,0.0,0
L,0.08315682411193848,1.7000000000000002,10,20,22.688164919440283,0.0044772747580269865,0,259.20580854572125,123.15391318901142,0.07916868423191299,15.0,0.0,0
L,0.08886170387268066,-0.7000000000000002,10,50,23.027567973809113,0.019416069580814203,0,350.58441565005216,84.14254165602445,0.07916868423191299,15.0,0.0,0
L,0.07624006271362305,-2.0,10,50,22.73724404235574,0.07369071080662591,0,353.53390166836925,-82.31528034285974,0.07916868423191299,15.0,0.0,0
L,0.07619428634643555,-2.3,10,50,25.402715981664226,0.022338001286509986,0,347.41165835228145,95.88272994266772,0.07916868423191299,15.0,0.0,0
L,0.07761049270629883,-4.0,10,50,28.46700974073814,0.00019718109519656612,0,339.88996305852095,116.7741452829757,0.07916868423191299,15.0,0.0,0
L,0.0788259506225586,-4.0,10,50,29.318334348565568,-0.002127947816791576,0,338.96624119047095,106.83216537678466,0.07916868423191299,15.0,0.0,0
L,0.0791621208190918,-3.5,10,50,29.158249771348654,0.008370732636415877,0,341.09637207180356,73.12573073963324,0.07916868423191299,15.0,0.0,0
